,date,home,homeID,hscore,road,roadID,rscore,lineavg
350,11/20/2017,San Diego,1360,66.0,Arkansas-Little Rock,1114,52.0,9.44
351,11/20/2017,San Diego St.,1361,94.0,Eastern Illinois,1183,63.0,13.03
352,11/20/2017,Stanford,1390,72.0,North Carolina,1314,96.0,-9.82
353,11/20/2017,Syracuse,1393,74.0,Oakland,1324,50.0,8.74
354,11/20/2017,TCU,1395,99.0,Nebraska Omaha,1303,66.0,21.72
355,11/20/2017,UAB,1412,50.0,Richmond,1350,63.0,7.65
356,11/20/2017,UCLA,1417,89.0,Creighton,1166,100.0,-2.16
357,11/20/2017,UNLV,1424,95.0,Rice,1349,68.0,9.45
358,11/20/2017,West Virginia,1452,91.0,Long Beach St.,1253,62.0,20.34
359,11/20/2017,Wichita St.,1455,92.0,California,1143,82.0,16.55
360,11/20/2017,Wisconsin,1458,65.0,Baylor,1124,70.0,-1.13
361,11/20/2017,Wyoming,1461,77.0,South Dakota St.,1355,65.0,1.03
362,11/20/2017,Xavier,1462,96.0,Hampton,1214,60.0,31.03
363,11/21/2017,Air Force,1102,71.0,Pacific,1334,83.0,7.32
364,11/21/2017,Alabama,1104,77.0,Texas Arlington,1426,76.0,7.91
365,11/21/2017,BYU,1140,95.0,Niagara,1310,88.0,13.53
366,11/21/2017,Baylor,1124,65.0,Creighton,1166,59.0,1.33
367,11/21/2017,Binghamton,1127,64.0,Montana St.,1286,74.0,-4.37
368,11/21/2017,Buffalo,1138,96.0,UAB,1412,91.0,2.54
369,11/21/2017,California,1143,69.0,VA Commonwealth,1433,83.0,-2.58
370,11/21/2017,Cincinnati,1153,75.0,Richmond,1350,48.0,15.93
371,11/21/2017,Florida Atlantic,1194,77.0,Northern Illinois,1296,67.0,-6.07
372,11/21/2017,Fresno St.,1201,57.0,Evansville,1191,59.0,2.81
373,11/21/2017,George Mason,1206,64.0,Louisiana Tech,1256,77.0,-2.43
374,11/21/2017,Georgia Southern,1204,78.0,Mo Kansas City,1282,75.0,10.23
375,11/21/2017,IUPUI,1237,67.0,Morehead St.,1287,61.0,2.76
376,11/21/2017,LSU,1261,53.0,Notre Dame,1323,92.0,-7.3
377,11/21/2017,Louisville,1257,84.0,Southern Illinois,1356,42.0,13.13
378,11/21/2017,Massachusetts,1269,85.0,Western Carolina,1441,76.0,16.59
379,11/21/2017,Minnesota,1278,100.0,Alabama A&M,1105,57.0,35.47
380,11/21/2017,Nevada,1305,81.0,Davidson,1172,68.0,5.05
381,11/21/2017,New Mexico,1307,96.0,Tennessee Tech,1399,104.0,9.72
382,11/21/2017,Pepperdine,1337,80.0,Oral Roberts,1331,76.0,2.41
383,11/21/2017,Pittsburgh,1338,67.0,Oklahoma St.,1329,73.0,-12.98
384,11/21/2017,SE Missouri St.,1369,74.0,CS Northridge,1169,59.0,-0.04
385,11/21/2017,SW Missouri St.,1283,69.0,Manhattan,1264,65.0,9.58
386,11/21/2017,South Dakota St.,1355,80.0,Iowa,1234,72.0,-4.59
387,11/21/2017,Tennessee St.,1398,60.0,Canisius,1145,52.0,2.49
388,11/21/2017,Texas A&M,1401,98.0,Penn St.,1336,87.0,7.33
389,11/21/2017,Towson,1406,79.0,Pennsylvania,1335,71.0,3.07
390,11/21/2017,UC Davis,1413,64.0,CS Sacramento,1170,47.0,6.81
391,11/21/2017,UC Santa Barbara,1364,80.0,Montana,1285,73.0,-2.3
392,11/21/2017,Valparaiso,1434,88.0,Samford,1359,67.0,13.25
393,11/21/2017,Wichita St.,1455,80.0,Marquette,1266,66.0,8.37
394,11/21/2017,Wisconsin,1458,70.0,UCLA,1417,72.0,2.65
395,11/21/2017,Wyoming,1461,70.0,Louisiana-Lafayette,1418,61.0,1.07
396,11/22/2017,Arizona,1112,84.0,North Carolina St.,1301,90.0,11.28
397,11/22/2017,Binghamton,1127,70.0,CS Northridge,1169,65.0,-0.07
398,11/22/2017,Buffalo,1138,80.0,South Dakota St.,1355,94.0,1.82
399,11/22/2017,Central Michigan,1141,71.0,Sam Houston St.,1358,60.0,5.95
400,11/22/2017,Charleston,1158,68.0,Cal Poly SLO,1142,73.0,9.95
401,11/22/2017,Cincinnati,1153,78.0,Wyoming,1461,53.0,11.44
402,11/22/2017,East Tennessee St.,1190,65.0,Troy St.,1407,73.0,3.96
403,11/22/2017,Eastern Washington,1186,83.0,Eastern Kentucky,1184,62.0,3.63
404,11/22/2017,Florida Atlantic,1194,60.0,SW Missouri St.,1283,71.0,-8.03
405,11/22/2017,George Mason,1206,73.0,Fresno St.,1201,79.0,-5.94
406,11/22/2017,Georgia St.,1209,56.0,Prairie View,1341,71.0,15.37
407,11/22/2017,Indiana,1231,87.0,Arkansas St.,1117,70.0,9.79
408,11/22/2017,James Madison,1241,105.0,Appalachian St.,1111,99.0,1.95
409,11/22/2017,Kentucky,1246,86.0,IPFW,1236,67.0,18.66
410,11/22/2017,LSU,1261,84.0,Marquette,1266,94.0,-6.45
411,11/22/2017,La Salle,1247,46.0,Miami-Florida,1274,57.0,-11.64
412,11/22/2017,Louisiana Tech,1256,63.0,Evansville,1191,61.0,1.22
413,11/22/2017,Michigan,1276,68.0,VA Commonwealth,1433,60.0,3.53
414,11/22/2017,Mississippi,1279,79.0,Rice,1349,62.0,14.36
415,11/22/2017,Montana St.,1286,88.0,SE Missouri St.,1369,82.0,2.34
416,11/22/2017,Northern Illinois,1296,70.0,Manhattan,1264,68.0,2.89
417,11/22/2017,Northern Iowa,1320,61.0,SMU,1374,58.0,-9.03
418,11/22/2017,Notre Dame,1323,67.0,Wichita St.,1455,66.0,-3.3
419,11/22/2017,Pennsylvania,1335,68.0,Mo Kansas City,1282,65.0,6.29
420,11/22/2017,Providence,1344,66.0,Belmont,1125,65.0,10.15
421,11/22/2017,Purdue,1345,75.0,Tennessee,1397,78.0,9.35
422,11/22/2017,Richmond,1350,76.0,Louisiana-Lafayette,1418,82.0,-4.09
423,11/22/2017,SIU Edwardsville,1188,67.0,Western Illinois,1442,69.0,0.33
424,11/22/2017,Saint Louis,1387,70.0,Detroit,1178,72.0,12.36
425,11/22/2017,San Jose St.,1363,62.0,Idaho St.,1226,54.0,7.32
426,11/22/2017,Santa Clara,1365,59.0,Idaho,1225,69.0,0.83
427,11/22/2017,Syracuse,1393,72.0,Toledo,1405,64.0,10.32
428,11/22/2017,Texas Tech,1403,79.0,Wofford,1459,56.0,22.66
429,11/22/2017,Towson,1406,70.0,Georgia Southern,1204,67.0,2.25
430,11/22/2017,Tulane,1408,80.0,Miami-Ohio,1275,59.0,11.49
431,11/22/2017,UAB,1412,85.0,Iowa,1234,95.0,-2.63
432,11/22/2017,UNLV,1424,85.0,Utah,1428,58.0,-5.71
433,11/22/2017,USC,1425,88.0,Lehigh,1250,63.0,18.7
434,11/22/2017,Villanova,1437,66.0,Western Kentucky,1443,58.0,21.67
435,11/23/2017,Arizona,1112,60.0,SMU,1374,66.0,2.88
436,11/23/2017,Arizona St.,1113,92.0,Kansas St.,1243,90.0,-2.59
437,11/23/2017,Cal St. Fullerton,1168,57.0,Georgia,1208,64.0,-8.98
438,11/23/2017,Duke,1181,99.0,Portland St.,1340,81.0,21.15
439,11/23/2017,Gonzaga,1211,86.0,Ohio St.,1326,59.0,8.37
440,11/23/2017,Michigan St.,1277,73.0,DePaul,1177,51.0,13.17
441,11/23/2017,Missouri,1281,95.0,Long Beach St.,1253,58.0,9.05
442,11/23/2017,Nebraska,1304,59.0,Central Florida,1416,68.0,-3.25
443,11/23/2017,North Carolina,1314,102.0,Portland,1339,78.0,27.29
444,11/23/2017,North Carolina St.,1301,60.0,Northern Iowa,1320,64.0,2.11
445,11/23/2017,Northern Arizona,1319,66.0,Hampton,1214,76.0,-1.13
446,11/23/2017,Oklahoma,1328,83.0,Arkansas,1116,92.0,-2.35
447,11/23/2017,Oregon,1332,63.0,Connecticut,1163,71.0,7.61
448,11/23/2017,Purdue,1345,73.0,Western Kentucky,1443,77.0,20.67
449,11/23/2017,Sam Houston St.,1358,49.0,Charleston,1158,59.0,-10.24
450,11/23/2017,San Diego St.,1361,89.0,CS Sacramento,1170,52.0,15.76
451,11/23/2017,Seton Hall,1371,74.0,Rhode Island,1348,75.0,0.63
452,11/23/2017,St. John's,1385,82.0,Oregon St.,1333,77.0,8.6
453,11/23/2017,St. Mary's,1388,89.0,Harvard,1217,71.0,12.7
454,11/23/2017,Stanford,1390,87.0,Florida,1196,108.0,-13.36
455,11/23/2017,Tennessee,1397,76.0,Villanova,1437,85.0,-5.32
456,11/23/2017,Texas,1400,61.0,Butler,1139,48.0,1.7
457,11/23/2017,UC Irvine,1414,82.0,Rider,1351,90.0,0.75
458,11/23/2017,Virginia,1438,68.0,Vanderbilt,1435,42.0,8.07
459,11/23/2017,Washington St.,1450,75.0,St. Joseph's PA,1386,71.0,-2.58
460,11/23/2017,West Virginia,1452,84.0,Marist,1265,78.0,27.65
461,11/23/2017,Xavier,1462,83.0,George Washington,1203,64.0,18.39
462,11/24/2017,Alabama,1104,71.0,BYU,1140,59.0,7.05
463,11/24/2017,Arizona,1112,64.0,Purdue,1345,89.0,-2.36
464,11/24/2017,Arizona St.,1113,102.0,Xavier,1462,86.0,-6.71
465,11/24/2017,Arkansas,1116,68.0,North Carolina,1314,87.0,-3.93
466,11/24/2017,Auburn,1120,119.0,Winthrop,1457,85.0,14.5
467,11/24/2017,Butler,1139,71.0,Portland St.,1340,69.0,11.19
468,11/24/2017,CS Bakersfield,1167,64.0,Idaho,1225,62.0,1.61
469,11/24/2017,CS Sacramento,1170,63.0,Cal St. Fullerton,1168,68.0,-5.61
470,11/24/2017,Central Michigan,1141,56.0,Cal Poly SLO,1142,53.0,3.79
471,11/24/2017,Cornell,1165,80.0,Toledo,1405,77.0,-8.88
472,11/24/2017,DePaul,1177,79.0,Oregon,1332,89.0,-11.6
473,11/24/2017,Fairfield,1193,84.0,Jacksonville,1239,92.0,9.11
474,11/24/2017,Florida Gulf Coast,1195,79.0,Denver,1176,71.0,14.01
475,11/24/2017,Florida St.,1199,113.0,Citadel,1154,78.0,26.47
476,11/24/2017,Georgia Tech,1210,63.0,North Texas,1317,49.0,18.28
477,11/24/2017,Gonzaga,1211,105.0,Florida,1196,111.0,0.94
478,11/24/2017,Hawaii,1218,54.0,Nevada,1305,67.0,-12.68
479,11/24/2017,Indiana,1231,87.0,Eastern Michigan,1185,67.0,7.49
480,11/24/2017,Kansas,1242,102.0,Oakland,1324,59.0,22.32
481,11/24/2017,Kansas St.,1243,67.0,George Washington,1203,59.0,12.34
482,11/24/2017,Marist,1265,59.0,Nebraska,1304,84.0,-11.17
483,11/24/2017,Maryland,1268,61.0,St. Bonaventure,1382,63.0,8.22
484,11/24/2017,Md. Eastern Shore,1271,66.0,Jackson St.,1238,63.0,-3.59
485,11/24/2017,Michigan St.,1277,77.0,Connecticut,1163,57.0,7.08
486,11/24/2017,Minnesota,1278,69.0,Massachusetts,1269,51.0,12.4
487,11/24/2017,NC Wilmington,1423,78.0,Loyola-Chicago,1260,102.0,-2.18
488,11/24/2017,Navy,1298,85.0,St. Francis-NY,1383,76.0,6.9
489,11/24/2017,Nebraska Omaha,1303,85.0,Tennessee Tech,1399,86.0,-2.58
490,11/24/2017,Niagara,1310,96.0,Alabama A&M,1105,74.0,17.54
491,11/24/2017,North Carolina St.,1301,58.0,Tennessee,1397,67.0,-3.71
492,11/24/2017,Northern Iowa,1320,50.0,Villanova,1437,64.0,-10.85
493,11/24/2017,Ohio St.,1326,79.0,Stanford,1390,71.0,3.87
494,11/24/2017,Oklahoma,1328,93.0,Portland,1339,71.0,18.11
495,11/24/2017,Oregon St.,1333,69.0,Long Beach St.,1253,74.0,4.4
496,11/24/2017,Pacific,1334,78.0,Arkansas Pine Bluff,1115,69.0,17.7
497,11/24/2017,Penn St.,1336,86.0,Oral Roberts,1331,48.0,21.55
498,11/24/2017,Rider,1351,94.0,Hampton,1214,80.0,9.35
499,11/24/2017,Rutgers,1353,61.0,East Carolina,1187,47.0,12.15
500,11/24/2017,SMU,1374,61.0,Western Kentucky,1443,63.0,11.65
501,11/24/2017,San Diego St.,1361,75.0,Georgia,1208,68.0,2.45
502,11/24/2017,Seton Hall,1371,72.0,Vanderbilt,1435,59.0,5.51
503,11/24/2017,South Dakota,1377,84.0,Southern Miss,1379,71.0,12.93
504,11/24/2017,South Florida,1378,72.0,Arkansas St.,1117,61.0,-0.83
505,11/24/2017,St. John's,1385,82.0,Missouri,1281,90.0,-0.83
506,11/24/2017,St. Joseph's PA,1386,71.0,Harvard,1217,77.0,1.51
507,11/24/2017,TCU,1395,69.0,New Mexico,1307,67.0,14.56
508,11/24/2017,Texas,1400,78.0,Duke,1181,85.0,-5.17
509,11/24/2017,Texas A&M,1401,81.0,Pepperdine,1337,65.0,28.97
510,11/24/2017,Texas Arlington,1426,89.0,Western Carolina,1441,65.0,18.61
511,11/24/2017,Texas St.,1402,62.0,Canisius,1145,68.0,3.1
512,11/24/2017,UC Irvine,1414,77.0,Northern Arizona,1319,71.0,12.03
513,11/24/2017,Utah,1428,85.0,Eastern Washington,1186,69.0,14.33
514,11/24/2017,Utah St.,1429,71.0,Northeastern,1318,67.0,4.66
515,11/24/2017,Valparaiso,1434,77.0,Kent St.,1245,67.0,6.61
516,11/24/2017,Virginia,1438,70.0,Rhode Island,1348,55.0,4.94
517,11/24/2017,Wake Forest,1448,81.0,NC Greensboro,1422,75.0,3.59
518,11/24/2017,Washington St.,1450,84.0,St. Mary's,1388,79.0,-13.68
519,11/24/2017,West Virginia,1452,83.0,Central Florida,1416,45.0,7.75
520,11/24/2017,Wisconsin,1458,71.0,Wisconsin-Milwaukee,1454,49.0,15.86
521,11/24/2017,Wright St.,1460,67.0,Gardner Webb,1205,47.0,2.64
522,11/24/2017,Youngstown St.,1464,67.0,Northern Colorado,1294,80.0,-3.08
523,11/25/2017,Appalachian St.,1111,78.0,Davidson,1172,62.0,-12.36
524,11/25/2017,Boise St.,1129,68.0,Loyola Marymount,1258,48.0,10.48
525,11/25/2017,Bradley,1133,62.0,Georgia Southern,1204,57.0,1.26
526,11/25/2017,CS Bakersfield,1167,72.0,Central Michigan,1141,75.0,0.68
527,11/25/2017,Canisius,1145,81.0,Arkansas Pine Bluff,1115,58.0,12.34
528,11/25/2017,Creighton,1166,103.0,SIU Edwardsville,1188,66.0,25.26
529,11/25/2017,Dayton,1173,73.0,Akron,1103,60.0,5.02
530,11/25/2017,Denver,1176,60.0,St. Francis-NY,1383,50.0,5.67
531,11/25/2017,East Tennessee St.,1190,83.0,IPFW,1236,73.0,2.62
532,11/25/2017,Fairfield,1193,75.0,Gardner Webb,1205,64.0,1.06
533,11/25/2017,Florida Gulf Coast,1195,70.0,Navy,1298,54.0,10.77
534,11/25/2017,Idaho,1225,75.0,Cal Poly SLO,1142,66.0,3.53
535,11/25/2017,Indiana St.,1232,85.0,Ball St.,1123,93.0,3.41
536,11/25/2017,Iowa St.,1235,70.0,Western Illinois,1442,45.0,17.21
537,11/25/2017,Jackson St.,1238,75.0,Nebraska Omaha,1303,73.0,-7.4
538,11/25/2017,Kent St.,1245,60.0,Loyola-Chicago,1260,75.0,-4.12
539,11/25/2017,Maryland,1268,80.0,New Mexico,1307,65.0,10.65
540,11/25/2017,Massachusetts,1269,66.0,BYU,1140,68.0,-3.83
541,11/25/2017,Md. Eastern Shore,1271,60.0,Tennessee Tech,1399,90.0,-11.94
542,11/25/2017,Memphis,1272,76.0,Northern Kentucky,1297,74.0,0.86
543,11/25/2017,Minnesota,1278,89.0,Alabama,1104,84.0,1.33
544,11/25/2017,Monmouth,1284,96.0,Pennsylvania,1335,101.0,4.41
545,11/25/2017,Murray St.,1293,81.0,Southern Illinois,1356,73.0,5.29
546,11/25/2017,Niagara,1310,90.0,Texas Arlington,1426,95.0,-11.49
547,11/25/2017,Northeastern,1318,67.0,Furman,1202,78.0,-3.85
548,11/25/2017,Pacific,1334,78.0,Texas St.,1402,85.0,3.09
549,11/25/2017,Providence,1344,86.0,Boston College,1130,66.0,9.67
550,11/25/2017,Richmond,1350,76.0,Georgetown,1207,82.0,-5.49
551,11/25/2017,Santa Clara,1365,59.0,Sam Houston St.,1358,73.0,4.58
552,11/25/2017,Siena,1373,85.0,Hofstra,1220,76.0,-4.1
553,11/25/2017,South Dakota,1377,62.0,Northern Colorado,1294,63.0,11.08
554,11/25/2017,Southern Miss,1379,71.0,Youngstown St.,1464,64.0,2.82
555,11/25/2017,St. Bonaventure,1382,79.0,TCU,1395,89.0,-7.82
556,11/25/2017,UNLV,1424,101.0,Southern Utah,1381,82.0,24.31
557,11/25/2017,Valparaiso,1434,79.0,NC Wilmington,1423,70.0,7.34
558,11/25/2017,Virginia Tech,1439,96.0,Morehead St.,1287,63.0,21.68
559,11/25/2017,Western Carolina,1441,82.0,Alabama A&M,1105,72.0,9.67
560,11/25/2017,William & Mary,1456,79.0,Old Dominion,1330,77.0,-7.09
561,11/25/2017,Wright St.,1460,68.0,Jacksonville,1239,44.0,10.33
562,11/26/2017,Austin Peay,1122,86.0,Miami-Ohio,1275,61.0,2.3
563,11/26/2017,CS Sacramento,1170,69.0,St. Joseph's PA,1386,74.0,-11.19
564,11/26/2017,Cal St. Fullerton,1168,70.0,Harvard,1217,61.0,-3.2
565,11/26/2017,Central Florida,1416,43.0,St. John's,1385,46.0,-2.2
566,11/26/2017,Colorado,1160,81.0,Air Force,1102,69.0,13.39
567,11/26/2017,Connecticut,1163,67.0,Arkansas,1116,102.0,-6.96
568,11/26/2017,DePaul,1177,82.0,Portland,1339,69.0,7.51
569,11/26/2017,Denver,1176,71.0,Navy,1298,79.0,-1.58
570,11/26/2017,Florida,1196,84.0,Duke,1181,87.0,-0.66
571,11/26/2017,Florida Gulf Coast,1195,75.0,St. Francis-NY,1383,51.0,20.43
572,11/26/2017,Fordham,1200,70.0,Manhattan,1264,57.0,6.19
573,11/26/2017,Fresno St.,1201,80.0,Montana St.,1286,67.0,10.13
574,11/26/2017,Gardner Webb,1205,99.0,Jacksonville,1239,106.0,4.46
575,11/26/2017,Georgia,1208,83.0,St. Mary's,1388,81.0,-6.67
576,11/26/2017,Georgia St.,1209,70.0,Tulane,1408,59.0,1.75
577,11/26/2017,Gonzaga,1211,76.0,Texas,1400,71.0,4.79
578,11/26/2017,Kentucky,1246,107.0,Illinois-Chicago,1227,73.0,22.94
579,11/26/2017,La Salle,1247,87.0,Temple,1396,83.0,-6.82
580,11/26/2017,Marist,1265,46.0,Oregon St.,1333,65.0,-8.34
581,11/26/2017,Michigan,1276,87.0,Cal Riverside,1415,42.0,20.72
582,11/26/2017,Michigan St.,1277,63.0,North Carolina,1314,45.0,-2.96
583,11/26/2017,Mississippi St.,1280,59.0,Jacksonville St.,1240,56.0,7.08
584,11/26/2017,Nebraska,1304,85.0,Long Beach St.,1253,80.0,6.79
585,11/26/2017,Ohio St.,1326,66.0,Butler,1139,67.0,-0.46
586,11/26/2017,Oregon,1332,80.0,Oklahoma,1328,90.0,1.27
587,11/26/2017,Pacific,1334,80.0,Canisius,1145,58.0,2.8
588,11/26/2017,San Diego St.,1361,86.0,Washington St.,1450,93.0,7.25
589,11/26/2017,South Dakota,1377,81.0,Youngstown St.,1464,53.0,15.2
590,11/26/2017,South Florida,1378,47.0,Eastern Michigan,1185,65.0,-2.17
591,11/26/2017,Southern Miss,1379,63.0,Northern Colorado,1294,77.0,-2.44
592,11/26/2017,Stanford,1390,78.0,Portland St.,1340,87.0,4.58
593,11/26/2017,UCLA,1417,87.0,UC Irvine,1414,63.0,14.43
594,11/26/2017,USC,1425,59.0,Texas A&M,1401,75.0,0.53
595,11/26/2017,Washington,1449,77.0,UC Davis,1413,70.0,6.18
596,11/26/2017,West Virginia,1452,83.0,Missouri,1281,79.0,7.01
597,11/26/2017,Wright St.,1460,57.0,Fairfield,1193,56.0,4.9
598,11/27/2017,Cincinnati,1153,83.0,Alabama St.,1106,51.0,39.88
599,11/27/2017,Delaware,1174,66.0,Yale,1463,76.0,-2.48
600,11/27/2017,Duquesne,1182,71.0,Cornell,1165,78.0,5.04
601,11/27/2017,Florida International,1198,61.0,South Carolina,1376,78.0,-19.03
602,11/27/2017,Marquette,1266,86.0,Eastern Illinois,1183,83.0,18.6
603,11/27/2017,Oral Roberts,1331,86.0,Oakland,1324,93.0,-7.9
604,11/27/2017,Syracuse,1393,72.0,Maryland,1268,70.0,2.84
605,11/27/2017,Virginia,1438,49.0,Wisconsin,1458,37.0,8.79
606,11/28/2017,Akron,1103,75.0,Chattanooga,1151,70.0,9.54
607,11/28/2017,Boise St.,1129,87.0,Loyola-Chicago,1260,53.0,3.89
608,11/28/2017,California,1143,83.0,CS Northridge,1169,63.0,13.67
609,11/28/2017,Georgetown,1207,76.0,Maine,1263,55.0,25.09
610,11/28/2017,Georgia Tech,1210,52.0,Northwestern,1321,51.0,0.3
611,11/28/2017,IPFW,1236,91.0,Detroit,1178,82.0,8.46
612,11/28/2017,Kansas,1242,96.0,Toledo,1405,58.0,24.46
613,11/28/2017,Mississippi,1279,97.0,South Dakota St.,1355,99.0,8.37
614,11/28/2017,NC Charlotte,1150,70.0,Davidson,1172,85.0,-7.15
615,11/28/2017,Ohio,1325,88.0,Iona,1233,93.0,1.81
616,11/28/2017,Purdue,1345,66.0,Louisville,1257,57.0,6.17
617,11/28/2017,Rhode Island,1348,86.0,Brown,1135,62.0,21.58
618,11/28/2017,Rutgers,1353,73.0,Florida St.,1199,78.0,-5.06
619,11/28/2017,SW Missouri St.,1283,77.0,Colorado St.,1161,67.0,7.19
620,11/28/2017,Saint Louis,1387,51.0,Western Michigan,1444,65.0,1.51
621,11/28/2017,San Francisco,1362,72.0,UC Santa Barbara,1364,79.0,5.36
622,11/28/2017,Tulsa,1409,100.0,Texas San Antonio,1427,96.0,9.14
623,11/28/2017,VA Commonwealth,1433,85.0,Appalachian St.,1111,72.0,12.72
624,11/28/2017,Valparaiso,1434,72.0,Utah St.,1429,65.0,7.24
625,11/28/2017,Vanderbilt,1435,74.0,Radford,1347,62.0,14.97
626,11/28/2017,Virginia Tech,1439,79.0,Iowa,1234,55.0,10.09
627,11/28/2017,Wake Forest,1448,80.0,Illinois,1228,73.0,-0.03
628,11/28/2017,Washington,1449,85.0,Kennesaw St.,1244,71.0,14.12
629,11/28/2017,Western Illinois,1442,90.0,IUPUI,1237,77.0,1.53
630,11/28/2017,Xavier,1462,76.0,Baylor,1124,63.0,2.86
631,11/29/2017,Alabama,1104,77.0,Louisiana Tech,1256,74.0,11.27
632,11/29/2017,Arizona,1112,91.0,Long Beach St.,1253,56.0,18.88
633,11/29/2017,Bowling Green,1132,85.0,San Jose St.,1363,79.0,7.23
634,11/29/2017,Cleveland St.,1156,75.0,Arkansas St.,1117,72.0,0.17
635,11/29/2017,Coastal Carolina,1157,81.0,Wofford,1459,87.0,8.13
636,11/29/2017,Connecticut,1163,77.0,Columbia,1162,73.0,11.92
637,11/29/2017,Dayton,1173,60.0,Auburn,1120,73.0,-0.9
638,11/29/2017,Denver,1176,88.0,Wyoming,1461,78.0,-6.64
639,11/29/2017,Fordham,1200,77.0,East Tennessee St.,1190,82.0,-0.74
640,11/29/2017,Indiana,1231,81.0,Duke,1181,91.0,-10.69
641,11/29/2017,Indiana St.,1232,74.0,Air Force,1102,64.0,4.68
642,11/29/2017,James Madison,1241,72.0,George Mason,1206,76.0,-1.02
643,11/29/2017,Kansas St.,1243,77.0,Oral Roberts,1331,68.0,24.5
644,11/29/2017,LSU,1261,84.0,Tennessee-Martin,1404,60.0,12.54
645,11/29/2017,Marquette,1266,95.0,Chicago St.,1152,69.0,29.4
646,11/29/2017,Minnesota,1278,81.0,Miami-Florida,1274,86.0,4.46
647,11/29/2017,Nebraska,1304,71.0,Boston College,1130,62.0,1.9
648,11/29/2017,Nebraska Omaha,1303,75.0,Drake,1179,73.0,-0.76
649,11/29/2017,Nevada,1305,98.0,Illinois St.,1229,68.0,12.53
650,11/29/2017,New Mexico,1307,78.0,Evansville,1191,59.0,2.43
651,11/29/2017,Niagara,1310,87.0,Buffalo,1138,106.0,-2.8
652,11/29/2017,North Carolina,1314,86.0,Michigan,1276,71.0,10.34
653,11/29/2017,North Carolina St.,1301,85.0,Penn St.,1336,78.0,0.04
654,11/29/2017,Northern Illinois,1296,62.0,Wisconsin-Milwaukee,1454,75.0,0.07
655,11/29/2017,Northern Iowa,1320,77.0,UNLV,1424,68.0,0.1
656,11/29/2017,Ohio St.,1326,65.0,Clemson,1155,79.0,2.67
657,11/29/2017,Oklahoma St.,1329,79.0,Austin Peay,1122,63.0,20.6
658,11/29/2017,Pepperdine,1337,82.0,Southern Utah,1381,88.0,5.46
659,11/29/2017,Providence,1344,88.0,Rider,1351,84.0,15.88
660,11/29/2017,Quinnipiac,1346,68.0,Massachusetts,1269,66.0,-8.86
661,11/29/2017,Siena,1373,55.0,St. Bonaventure,1382,75.0,-7.2
662,11/29/2017,South Alabama,1375,69.0,Southern Miss,1379,58.0,6.59
663,11/29/2017,Southern Illinois,1356,86.0,SIU Edwardsville,1188,59.0,12.48
664,11/29/2017,Stanford,1390,70.0,Montana,1285,54.0,7.74
665,11/29/2017,TCU,1395,87.0,Belmont,1125,76.0,12.73
666,11/29/2017,Tennessee,1397,84.0,Mercer,1273,60.0,11.37
667,11/29/2017,Texas Arlington,1426,69.0,Rice,1349,49.0,15.75
668,11/29/2017,Troy St.,1407,87.0,Illinois-Chicago,1227,66.0,9.75
669,11/29/2017,UC Davis,1413,56.0,Northern Colorado,1294,51.0,6.04
670,11/29/2017,UCLA,1417,75.0,CS Bakersfield,1167,66.0,14.46
671,11/29/2017,Villanova,1437,90.0,Pennsylvania,1335,62.0,20.84
672,11/29/2017,Western Kentucky,1443,83.0,Eastern Kentucky,1184,51.0,13.25
673,11/29/2017,William & Mary,1456,114.0,Marshall,1267,104.0,2.32
674,11/30/2017,Cal Riverside,1415,55.0,Pacific,1334,57.0,-2.79
675,11/30/2017,Central Florida,1416,59.0,Missouri,1281,62.0,-2.86
676,11/30/2017,Charleston,1158,69.0,Western Carolina,1441,60.0,16.19
677,11/30/2017,East Carolina,1187,93.0,NC Wilmington,1423,88.0,-0.88
678,11/30/2017,Elon,1189,79.0,South Florida,1378,78.0,10.34
679,11/30/2017,Fresno St.,1201,83.0,Weber St.,1451,71.0,8.25
680,11/30/2017,Michigan St.,1277,81.0,Notre Dame,1323,63.0,4.86
681,11/30/2017,Mississippi St.,1280,83.0,North Dakota St.,1295,59.0,8.27
682,11/30/2017,Northeastern,1318,77.0,Harvard,1217,61.0,1.04
683,11/30/2017,Oklahoma,1328,82.0,North Texas,1317,72.0,26.75
684,11/30/2017,San Diego,1360,57.0,San Diego St.,1361,66.0,-4.43
685,11/30/2017,Santa Clara,1365,89.0,Northern Arizona,1319,57.0,11.14
686,11/30/2017,Seton Hall,1371,89.0,Texas Tech,1403,79.0,-1.82
687,11/30/2017,Temple,1396,76.0,South Carolina,1376,60.0,-2.23
688,11/30/2017,UAB,1412,71.0,Memphis,1272,56.0,1.08
689,12/1/2017,Bradley,1133,67.0,Eastern Illinois,1183,56.0,9.18
690,12/1/2017,Citadel,1154,91.0,Marist,1265,100.0,3.95
691,12/1/2017,Gonzaga,1211,91.0,Creighton,1166,74.0,8.05
692,12/1/2017,La Salle,1247,60.0,Towson,1406,67.0,-3.34
693,12/1/2017,Manhattan,1264,70.0,Holy Cross,1221,54.0,-0.64
694,12/1/2017,Maryland,1268,75.0,Purdue,1345,80.0,-3.82
695,12/1/2017,North Carolina,1314,85.0,Davidson,1172,75.0,12.42
696,12/1/2017,Northwestern,1321,72.0,Illinois,1228,68.0,4.9
697,12/1/2017,Oregon,1332,70.0,Boise St.,1129,73.0,6.71
